"Distance","EN.MSFE","R.MSFE","L.MSFE","RF.MSFE","LSTM.MSFE"
-2,11.9293760164397,15.61318273148,11.8146505935425,33.048075688588,29.5089800408446
-1,5.1755496655655,10.6899610045486,4.68732059277295,21.0495518148898,26.2821285566975
0,1.01731066198984,3.51586543194082,0.840280831867869,16.2339356184658,22.4195674893946
